정규화,analyzer,ngram,min_df,sublinear,max_features,C,class_weight,피처수,Val_MacroF1
False,char,"(2, 4)",1,True,0,1.0,balanced,59904,0.6581346003637712
False,char,"(2, 4)",1,True,100000,1.0,balanced,59904,0.6581346003637712
False,char_wb,"(2, 3)",2,False,100000,10.0,none,11070,0.657979604298228
False,char_wb,"(2, 3)",2,False,0,10.0,none,11070,0.657979604298228
False,char,"(2, 3)",2,True,100000,1.0,none,12091,0.6578313860059999
False,char,"(2, 3)",2,True,0,1.0,none,12091,0.6578313860059999
False,char,"(2, 3)",2,False,0,1.0,none,12091,0.6577208950145347
False,char,"(2, 3)",2,False,100000,1.0,none,12091,0.6577208950145347
False,char_wb,"(2, 3)",1,True,0,1.0,balanced,27740,0.6576710668982851
False,char_wb,"(2, 3)",1,True,100000,1.0,balanced,27740,0.6576710668982851
True,char_wb,"(3, 5)",1,True,0,1.0,balanced,40766,0.657516411274069
True,char_wb,"(3, 5)",1,False,0,1.0,balanced,40766,0.657516411274069
True,char_wb,"(3, 5)",1,True,100000,1.0,balanced,40766,0.657516411274069
True,char_wb,"(3, 5)",1,False,100000,1.0,balanced,40766,0.657516411274069
True,char,"(2, 5)",1,False,0,1.0,balanced,81633,0.657513427968941
True,char,"(2, 5)",1,False,100000,1.0,balanced,81633,0.657513427968941
True,char,"(2, 4)",2,True,100000,3.0,balanced,17100,0.6573471478792019
True,char,"(2, 4)",2,True,0,3.0,balanced,17100,0.6573471478792019
False,char_wb,"(2, 3)",1,False,100000,1.0,balanced,27740,0.6571332999888992
False,char_wb,"(2, 3)",1,False,0,1.0,balanced,27740,0.6571332999888992
False,char,"(2, 5)",1,True,0,3.0,none,92607,0.6570759143496173
False,char,"(2, 5)",1,False,0,3.0,none,92607,0.6570759143496173
False,char,"(2, 5)",1,True,100000,3.0,none,92607,0.6570759143496173
