분류기,표현순위,입력,analyzer,ngram,min_df,max_df,sublinear,use_idf,설정,CV_MacroF1,CV_std
LogReg(다항),7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 1.0, 'class_weight': None}",0.6824377548380507,0.034055438892693864
LogReg(다항),5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'C': 1.0, 'class_weight': None}",0.6814622643175705,0.028524745727159923
LogReg(다항),6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'C': 1.0, 'class_weight': None}",0.6814622643175705,0.028524745727159923
ComplementNB,6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'alpha': 0.3, 'norm': True}",0.6780527249550639,0.0350493643519229
ComplementNB,5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'alpha': 0.3, 'norm': True}",0.6780527249550639,0.0350493643519229
LogReg(OvR),9,title,char,"(2, 3)",3,1.0,True,True,"{'C': 1.0, 'class_weight': None}",0.6770109129523183,0.04257396548616805
LogReg(OvR),10,title,char,"(2, 3)",3,0.9,True,True,"{'C': 1.0, 'class_weight': None}",0.6770109129523183,0.04257396548616805
LogReg(OvR),6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'C': 1.0, 'class_weight': None}",0.658076562256632,0.044087935979375825
LogReg(OvR),5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'C': 1.0, 'class_weight': None}",0.658076562256632,0.044087935979375825
ComplementNB,8,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 1.0, 'norm': False}",0.6544820720196627,0.041852887519886424
ComplementNB,7,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 1.0, 'norm': False}",0.6544820720196627,0.041852887519886424
LogReg(OvR),7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 1.0, 'class_weight': None}",0.6542243185818257,0.04349612627535175
LogReg(OvR),8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 1.0, 'class_weight': None}",0.6542243185818257,0.04349612627535175
ComplementNB,6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'alpha': 1.0, 'norm': False}",0.6415030900009158,0.038555642959444796
ComplementNB,5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'alpha': 1.0, 'norm': False}",0.6415030900009158,0.038555642959444796
ComplementNB,10,title,char,"(2, 3)",3,0.9,True,True,"{'alpha': 0.01, 'norm': True}",0.6282227588821077,0.0107345028037244
ComplementNB,9,title,char,"(2, 3)",3,1.0,True,True,"{'alpha': 0.01, 'norm': True}",0.6282227588821077,0.0107345028037244
ComplementNB,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'alpha': 0.01, 'norm': True}",0.6241435608257228,0.015730079522788706
ComplementNB,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'alpha': 0.01, 'norm': True}",0.6241435608257228,0.015730079522788706
ComplementNB,2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'alpha': 0.01, 'norm': True}",0.621757589397909,0.017584794285970057
ComplementNB,1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'alpha': 0.01, 'norm': True}",0.621757589397909,0.017584794285970057
ComplementNB,7,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 1.0, 'norm': True}",0.6205653688349353,0.0488216680265165
ComplementNB,8,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 1.0, 'norm': True}",0.6205653688349353,0.0488216680265165
ComplementNB,7,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.01, 'norm': True}",0.6129880958877572,0.01196721203878996
ComplementNB,8,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 0.01, 'norm': True}",0.6129880958877572,0.01196721203878996
ComplementNB,5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'alpha': 0.01, 'norm': True}",0.6054323630017765,0.014960331767977461
ComplementNB,6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'alpha': 0.01, 'norm': True}",0.6054323630017765,0.014960331767977461
ComplementNB,6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'alpha': 1.0, 'norm': True}",0.6032674661981553,0.041851187805227
ComplementNB,5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'alpha': 1.0, 'norm': True}",0.6032674661981553,0.041851187805227
LogReg(다항),4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'C': 0.3, 'class_weight': None}",0.5623940970753546,0.03327958451219205
LogReg(다항),3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'C': 0.3, 'class_weight': None}",0.5623940970753546,0.03327958451219205
LogReg(다항),2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'C': 0.3, 'class_weight': None}",0.5602687463365252,0.03267273607992338
LogReg(다항),1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'C': 0.3, 'class_weight': None}",0.5602687463365252,0.03267273607992338
LogReg(다항),5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'C': 0.3, 'class_weight': None}",0.5547661471777368,0.031799002825741454
LogReg(다항),6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'C': 0.3, 'class_weight': None}",0.5547661471777368,0.031799002825741454
LogReg(다항),7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 0.3, 'class_weight': None}",0.554340457714494,0.032112659175878314
LogReg(다항),8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 0.3, 'class_weight': None}",0.554340457714494,0.032112659175878314
LogReg(다항),9,title,char,"(2, 3)",3,1.0,True,True,"{'C': 0.3, 'class_weight': None}",0.5539009857161739,0.03598103067181368
LogReg(다항),10,title,char,"(2, 3)",3,0.9,True,True,"{'C': 0.3, 'class_weight': None}",0.5539009857161739,0.03598103067181368
LogReg(OvR),4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'C': 0.3, 'class_weight': None}",0.5466685207364823,0.032854150813364645
LogReg(OvR),3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'C': 0.3, 'class_weight': None}",0.5466685207364823,0.032854150813364645
LogReg(OvR),2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'C': 0.3, 'class_weight': None}",0.5466385331325327,0.031515010443487236
LogReg(OvR),1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'C': 0.3, 'class_weight': None}",0.5466385331325327,0.031515010443487236
LogReg(OvR),8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 0.3, 'class_weight': None}",0.5463019121192133,0.0338011284559565
LogReg(OvR),7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 0.3, 'class_weight': None}",0.5463019121192133,0.0338011284559565
LogReg(OvR),6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'C': 0.3, 'class_weight': None}",0.5453628047063479,0.032439445850643685
LogReg(OvR),5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'C': 0.3, 'class_weight': None}",0.5453628047063479,0.032439445850643685
LogReg(OvR),9,title,char,"(2, 3)",3,1.0,True,True,"{'C': 0.3, 'class_weight': None}",0.5365797737803053,0.030783069604376226
LogReg(OvR),10,title,char,"(2, 3)",3,0.9,True,True,"{'C': 0.3, 'class_weight': None}",0.5365797737803053,0.030783069604376226
